Fielding_Percentage,Scoring,Hit_Batters,Earned_Run_Average,Triples_per_Game,Home_Runs_per_game,Slugging_Percentage,Double_Plays_per_Game,On_Base_Percentage,Stolen_Bases_per_Game,Strikeout-to-Walk_Ratio,Batting_Average,Doubles_per_Game,Shutouts,Team_Strikeouts_Per_Seven_Innings,Conf__ACC,Conf__ASUN,Conf__America East,Conf__Atlantic 10,Conf__Big 12,Conf__Big East,Conf__Big Sky,Conf__Big South,Conf__Big Ten,Conf__Big West,Conf__C-USA,Conf__CAA,Conf__Horizon,Conf__IVY,Conf__Ivy,Conf__MAAC,Conf__MAC,Conf__MEAC,Conf__MVC,Conf__MWC,Conf__NEC,Conf__OVC,Conf__Pac-12,Conf__Patriot,Conf__SEC,Conf__SWAC,Conf__SoCon,Conf__Southland,Conf__Summit,Conf__Sun Belt,Conf__WAC,Conf__WCC
0.963,4.97,10.6,2.52,0.36,0.4,0.419,0.33,0.37960000000000005,1.47,2.184,0.308,1.0,12.4,7.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,4.23,18.4,2.94,0.31,0.42,0.374,0.42,0.3534,1.23,1.876,0.272,0.9,8.0,7.330000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,4.06,28.4,3.71,0.08,0.91,0.421,0.4,0.34099999999999997,0.4,1.614,0.272,1.23,7.6,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.962,6.18,19.8,3.38,0.13,0.87,0.5,0.31,0.4,0.97,1.584,0.327,1.66,7.6,6.668000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,5.39,21.6,3.92,0.31,0.93,0.483,0.57,0.41,0.76,1.498,0.289,1.43,8.0,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.958,4.75,18.4,3.02,0.06,0.87,0.431,0.12,0.3724,1.5,1.9900000000000002,0.285,1.15,7.8,7.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.94,5.32,22.4,3.09,0.16,1.05,0.447,0.14,0.3814,0.96,1.7399999999999998,0.271,1.14,4.8,6.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.973,4.0,18.2,2.83,0.11,0.38,0.373,0.51,0.35819999999999996,0.58,1.932,0.275,1.25,8.0,7.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.969,5.1,12.8,2.41,0.54,0.34,0.411,0.41,0.368,1.25,2.2439999999999998,0.291,1.17,11.2,7.5200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.951,5.6,21.2,4.02,0.25,1.09,0.506,0.38,0.391,0.62,1.6099999999999999,0.311,1.47,6.0,6.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.96,4.83,22.2,3.77,0.1,0.41,0.386,0.47,0.36239999999999994,0.91,1.3,0.292,1.09,5.4,6.6659999999999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.36,14.0,2.35,0.42,0.28,0.374,0.2,0.363,1.16,2.142,0.268,1.12,11.0,7.260000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,4.05,24.2,3.79,0.15,0.44,0.383,0.36,0.344,2.11,1.54,0.274,1.25,6.0,6.728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967,4.58,18.4,3.02,0.16,0.47,0.391,0.28,0.3592,2.26,1.8079999999999998,0.275,1.16,8.4,7.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,4.02,19.0,3.41,0.15,0.67,0.409,0.37,0.3422,0.69,1.698,0.266,1.37,5.8,6.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.975,4.3,18.0,3.21,0.07,0.62,0.381,0.42,0.3584,1.05,1.848,0.262,1.22,8.8,6.380000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.961,3.13,14.2,3.48,0.04,0.69,0.355,0.2,0.3286,0.64,1.948,0.24,0.82,6.6,6.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,5.4,20.4,2.61,0.17,1.43,0.49,0.22,0.396,1.0,1.6219999999999999,0.267,1.14,9.8,7.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.965,4.68,17.6,3.01,0.13,0.57,0.403,0.29,0.362,1.13,2.52,0.282,1.45,8.4,6.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.962,2.88,16.0,3.21,0.06,0.27,0.313,0.31,0.3326,1.0,1.916,0.246,0.82,5.4,6.796000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.954,2.46,33.4,2.41,0.09,0.13,0.304,0.31,0.3242,1.28,2.1699999999999995,0.242,0.94,9.2,7.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,4.3,17.8,2.79,0.11,0.57,0.415,0.28,0.35960000000000003,1.54,1.754,0.3,1.03,8.4,7.368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974,3.67,15.8,3.72,0.31,0.24,0.346,0.22,0.33880000000000005,1.0,1.672,0.257,0.91,6.8,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.949,4.31,25.0,2.76,0.17,1.0,0.395,0.24,0.3598,0.15,2.118,0.227,0.96,8.0,6.814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,3.68,24.0,2.05,0.16,0.36,0.365,0.18,0.3458,0.68,2.398,0.265,1.3,12.8,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,5.41,25.8,2.99,0.34,0.36,0.394,0.32,0.39059999999999995,3.12,2.068,0.283,1.17,11.2,6.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.956,5.81,25.0,3.34,0.14,0.86,0.477,0.21,0.409,0.49,1.5480000000000003,0.316,1.33,6.8,6.768000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,4.48,18.2,3.08,0.33,0.81,0.423,0.35,0.35359999999999997,0.83,2.082,0.264,1.19,9.0,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,2.81,22.6,2.35,0.21,0.3,0.304,0.17,0.3162,0.92,2.238,0.226,0.7,8.8,7.343999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.975,4.23,17.6,3.64,0.08,0.75,0.424,0.25,0.3554,0.58,1.556,0.276,1.52,7.6,6.845999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,6.47,11.0,3.89,0.2,0.89,0.494,0.29,0.402,0.44,2.082,0.322,1.71,10.2,6.718000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.962,4.7,17.2,2.99,0.08,0.89,0.416,0.26,0.3682,0.62,1.9340000000000004,0.268,1.15,8.4,7.136000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.92,19.8,3.82,0.3,0.58,0.435,0.46,0.3914,0.88,1.5699999999999998,0.295,1.52,8.0,6.6659999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.955,4.54,22.6,3.67,0.32,0.38,0.391,0.54,0.3474,1.38,1.214,0.282,1.14,5.4,6.596000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.962,2.9,30.0,3.36,0.2,0.2,0.324,0.3,0.3032,0.32,2.022,0.245,0.98,3.8,6.902000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,5.18,28.4,2.48,0.09,1.02,0.453,0.16,0.389,0.66,2.15,0.276,1.39,9.8,6.909999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,3.64,16.0,2.8,0.16,0.63,0.381,0.13,0.3464,2.0,2.364,0.26,0.84,9.4,7.394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.45,24.0,2.72,0.12,0.76,0.404,0.21,0.359,0.98,2.2060000000000004,0.258,1.31,7.8,7.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974,3.61,19.6,3.21,0.17,0.67,0.406,0.15,0.3288,1.39,1.6179999999999999,0.259,1.28,7.4,7.1240000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.97,3.25,26.6,2.34,0.15,0.66,0.376,0.3,0.32980000000000004,0.74,2.1399999999999997,0.241,1.3,9.2,7.225999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.969,2.87,16.6,3.97,0.06,0.3,0.306,0.3,0.323,0.37,1.434,0.229,0.98,4.6,6.796000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,4.15,37.6,4.14,0.12,0.83,0.411,0.42,0.34059999999999996,0.76,1.3539999999999999,0.263,1.14,5.4,6.475999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,3.46,25.4,3.39,0.06,0.68,0.36,0.28,0.3356,0.32,1.52,0.244,0.74,5.2,6.802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,6.06,19.0,4.32,0.06,0.87,0.455,0.28,0.393,0.57,1.4120000000000001,0.31,1.43,6.0,6.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.968,3.16,30.6,2.2,0.1,0.33,0.332,0.1,0.3264,0.55,2.566,0.25,0.98,10.2,7.290000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.969,4.13,26.8,3.83,0.11,1.39,0.459,0.2,0.33599999999999997,0.59,1.294,0.241,1.0,6.4,6.380000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.961,3.57,35.2,2.8,0.04,0.52,0.352,0.38,0.3298,1.89,2.016,0.253,0.82,7.8,6.8340000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,3.06,22.2,2.31,0.04,0.59,0.338,0.2,0.322,0.71,2.61,0.241,0.69,10.8,7.098000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.943,3.68,24.2,3.27,0.17,0.58,0.388,0.29,0.3366,0.56,1.554,0.262,1.34,6.0,6.802000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,4.1,16.0,3.01,0.1,0.37,0.379,0.4,0.35419999999999996,0.85,1.98,0.289,1.17,8.4,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,3.69,24.6,3.79,0.08,0.65,0.365,0.27,0.33659999999999995,0.96,1.198,0.248,0.9,5.4,6.5920000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.971,4.77,16.2,2.89,0.17,0.63,0.402,0.23,0.35,1.19,2.092,0.263,1.35,9.2,7.256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,2.69,21.0,3.05,0.128,0.44,0.297,0.16,0.308,0.42,2.442,0.21,0.87,5.6,7.046000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,3.24,22.2,2.68,0.16,0.53,0.338,0.27,0.33280000000000004,0.86,2.448,0.229,0.88,9.6,7.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.56,19.8,3.31,0.19,0.44,0.398,0.37,0.3478,1.93,1.6060000000000003,0.29,1.17,7.2,7.287999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.956,3.83,16.0,3.29,0.13,0.75,0.405,0.13,0.3522,0.45,2.222,0.251,1.38,4.6,6.904000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.3,21.0,3.38,0.11,0.41,0.377,0.25,0.33999999999999997,1.68,1.6619999999999997,0.264,1.43,7.0,6.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.959,4.85,19.2,3.33,0.19,0.68,0.406,0.25,0.37039999999999995,0.92,1.7399999999999998,0.266,1.19,9.0,6.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.965,3.79,23.6,3.14,0.33,0.42,0.402,0.4,0.34140000000000004,1.1,2.086,0.286,1.17,6.6,6.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.16,33.4,3.49,0.36,0.54,0.405,0.39,0.3418,1.02,1.69,0.271,1.14,6.6,6.531999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.2,23.0,2.81,0.25,0.6,0.396,0.25,0.33039999999999997,0.36,2.12,0.261,1.18,9.6,7.011999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.959,4.04,14.0,3.79,0.23,0.38,0.386,0.4,0.38519999999999993,0.37,1.7799999999999998,0.271,1.37,7.8,6.556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,5.38,25.8,4.79,0.08,1.24,0.488,0.12,0.37220000000000003,1.06,1.544,0.302,1.32,4.8,6.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.48,13.0,3.27,0.11,0.8,0.431,0.17,0.3976,0.41,2.02,0.288,1.41,10.4,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,5.25,23.2,4.22,0.05,1.2,0.469,0.32,0.3838,0.98,1.7600000000000002,0.27,1.46,5.8,6.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,5.39,23.4,3.77,0.24,0.69,0.466,0.58,0.3882,0.8,1.886,0.316,1.63,8.2,6.6739999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.959,4.08,24.4,4.91,0.16,0.64,0.372,0.7,0.3606,0.8,1.064,0.258,0.9,3.0,6.678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.98,15.0,3.65,0.26,0.74,0.434,0.3,0.39920000000000005,1.22,2.0439999999999996,0.278,1.35,6.8,6.5840000000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945,5.15,17.4,3.36,0.13,0.56,0.409,0.5,0.38120000000000004,1.54,1.2440000000000002,0.292,1.19,6.0,6.5920000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933,3.39,22.6,4.94,0.12,0.43,0.358,0.39,0.3484,0.98,1.112,0.248,1.24,4.4,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.51,25.4,3.05,0.27,0.71,0.423,0.24,0.3562,1.04,2.0040000000000004,0.27,1.39,7.6,7.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.942,4.76,14.4,3.79,0.06,0.92,0.446,0.44,0.368,0.34,1.504,0.285,1.46,6.6,6.6659999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,3.02,12.4,3.46,0.1,0.41,0.331,0.33,0.33399999999999996,1.22,1.716,0.24,0.84,5.2,6.784000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,5.79,16.0,4.3,0.13,0.28,0.39,0.42,0.39679999999999993,1.62,2.028,0.302,1.3,6.6,6.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.968,4.79,31.8,3.07,0.14,0.64,0.396,0.43,0.36700000000000005,1.45,2.224,0.278,1.14,10.2,7.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.967,3.63,11.0,3.7,0.02,0.57,0.359,0.22,0.378,0.93,2.058,0.254,1.02,9.2,6.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.96,3.28,17.0,2.73,0.18,0.34,0.345,0.28,0.32820000000000005,0.38,2.62,0.25,1.06,9.0,7.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,5.46,43.0,4.95,0.25,0.83,0.466,0.29,0.38760000000000006,0.33,1.1340000000000001,0.308,1.37,4.2,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,3.06,23.4,3.68,0.12,0.28,0.361,0.3,0.3366,0.46,1.554,0.272,1.28,6.0,6.8340000000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,3.86,29.6,3.76,0.07,0.61,0.401,0.43,0.3362,0.25,1.684,0.284,1.11,5.2,6.968000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.954,4.89,27.0,4.35,0.14,1.0,0.455,0.29,0.372,1.7,1.682,0.276,1.2,5.4,6.529999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.939,3.81,22.6,4.9,0.15,0.46,0.377,0.33,0.3326,0.44,1.14,0.274,1.09,3.4,6.656000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.8,23.4,3.71,0.22,0.54,0.411,0.39,0.36640000000000006,1.1,1.3780000000000001,0.282,1.39,4.8,6.6659999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,3.82,20.2,3.73,0.11,0.74,0.403,0.25,0.3282,0.56,1.498,0.264,1.19,5.6,6.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.41,19.4,3.74,0.21,0.5,0.401,0.21,0.35579999999999995,0.98,1.44,0.27,1.48,5.2,6.476000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,6.13,22.2,3.69,0.3,0.78,0.493,0.28,0.394,2.0,1.686,0.328,1.67,9.6,6.794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.12,31.8,3.41,0.16,0.57,0.389,0.25,0.345,1.75,1.6079999999999999,0.274,0.82,7.4,6.7700000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,3.4,20.2,3.88,0.18,0.47,0.37,0.14,0.33659999999999995,0.68,1.198,0.256,1.25,5.4,6.784000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.963,3.89,16.2,3.27,0.11,0.51,0.376,0.43,0.3384,0.6,1.814,0.262,1.19,9.6,6.848000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.946,2.82,15.2,4.78,0.18,0.35,0.332,0.33,0.304,0.47,1.178,0.236,1.04,3.8,6.752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,3.67,15.8,3.06,0.13,0.3,0.343,0.41,0.35059999999999997,1.2,1.9140000000000001,0.261,1.11,7.8,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,3.04,19.0,5.08,0.07,0.45,0.33,0.18,0.30419999999999997,0.32,1.26,0.24,0.84,4.4,6.648000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.956,3.26,20.2,2.54,0.12,0.5,0.351,0.2,0.33019999999999994,0.66,2.418,0.244,1.0,10.4,7.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.963,3.91,19.6,2.85,0.14,0.36,0.377,0.16,0.34080000000000005,1.13,2.022,0.273,1.34,6.6,7.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,3.89,23.2,4.18,0.13,0.38,0.361,0.25,0.34199999999999997,0.89,1.3780000000000001,0.258,1.3,5.8,6.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,3.56,14.0,3.31,0.15,0.35,0.346,0.4,0.33320000000000005,1.15,1.7100000000000002,0.258,1.0,7.4,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.96,3.69,25.4,3.93,0.2,0.33,0.355,0.27,0.3392,1.11,1.3800000000000001,0.264,1.0,5.2,6.812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952,4.08,19.6,3.21,0.16,0.35,0.371,0.29,0.34080000000000005,0.8,2.022,0.277,1.16,6.6,6.634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947,5.57,21.6,5.25,0.29,0.69,0.465,0.16,0.406,1.98,1.1219999999999999,0.312,1.29,5.0,6.8260000000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,3.45,15.2,3.08,0.15,0.31,0.322,0.15,0.328,0.49,2.2060000000000004,0.25,0.69,7.2,6.888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,2.88,17.2,3.69,0.02,0.49,0.336,0.27,0.31779999999999997,0.73,1.516,0.236,1.04,3.4,6.656000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,3.88,19.8,5.07,0.19,0.54,0.378,0.35,0.3444,0.83,1.58,0.261,1.04,2.8,6.678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.949,6.1,15.0,4.05,0.3,1.2,0.506,0.33,0.3992,0.7,1.2899999999999998,0.303,1.55,4.6,6.7620000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.73,28.2,5.86,0.1,0.49,0.398,0.24,0.36279999999999996,0.55,1.03,0.298,1.06,2.6,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
